Date,Headlines,Labels
30/05/2018,Sandberg addresses Cambridge Analytica,1
30/05/2018,Facebook gets stay of federal trial; Snap's Spiegel takes shot,1
31/05/2018,Facebook shareholder meeting on tap,2
31/05/2018,Shareholder reforms fail to pass at Facebook meeting,2
01/06/2018,Facebook deals for video platform 'Watch',1
01/06/2018,"Facebook, Twitter up on bullish MKM Partners note",1
01/06/2018,Facebook pulls 'Trending' to try new approaches to news,1
01/06/2018,Apple looks to ad growth with new app network,1
04/06/2018,Data sharing deals plague Facebook,1
04/06/2018,Invesco QQQ Trust ETF (QQQ) May Summary,1
04/06/2018,Senate panel to ask Facebook new questions after latest data report,1
05/06/2018,Washington state sues over election ads,1
05/06/2018,Apple's upcoming privacy changes target Facebook,1
05/06/2018,Messy Facebook/WhatsApp split shows revenue strategy clash,1
05/06/2018,OTR Global reverts to positive on Facebook,1
05/06/2018,WSJ: Instagram readying long-form user video posting,1
06/06/2018,Tech sector headed for fall reorganization (and volatility),1
06/06/2018,NYT: Facebook has data deals with four Chinese electronics companies,1
06/06/2018,Invesco QQQ ETF (QQQ) May Summary,1
06/06/2018,Facebook ordering original news shows from veteran networks,1
07/06/2018,Recode: Facebook bug exposed private posts of up to 14M,0
08/06/2018,Snap required to face suit alleging IPO hid information,1
08/06/2018,WSJ: Facebook gave some companies access to special user data after 2015,1
11/06/2018,KeyBanc: Instagram key to new leg of growth at Facebook,2
11/06/2018,Facebook turns in 450 pages of follow-up answers to Congress,2
12/06/2018,"Vietnam passes cyber law that could hurt Facebook, Google",1
12/06/2018,"Google, Facebook, Twitter face new House panel hearing",1
13/06/2018,Stock watch ahead of World Cup,1
13/06/2018,Cramer: AT&T judge sets 'blueprint' for Comcast/media buying spree,1
14/06/2018,Sports betting goes live in New Jersey,2
14/06/2018,Facebook's public face exits role,2
14/06/2018,Facebook to invest $750M in new Alabama data center,2
19/06/2018,"NYT's social media relations: Google's good, Facebook's failing",1
19/06/2018,Cheddar: AT&T in talks to acquire ad-tech firm AppNexus,1
20/06/2018,Facebook launching test of subscription groups,2
20/06/2018,"Instagram hits 1B users, launches IGTV",2
22/06/2018,EU votes for tougher copyright rules,1
25/06/2018,Bloomberg: Instagram estimated worth $100B,0
26/06/2018,"Facebook fights fakes in Mexico, Latin America",1
27/06/2018,Facebook pulls plug on Project Aquila,0
27/06/2018,Summit Insights gives Twitter Street-high price target,0
28/06/2018,California set to vote on sweeping online privacy law,1
28/06/2018,Instagram Lite goes live on Google Play,1
28/06/2018,Court halves Oculus-ZeniMax payout to $250M,1
28/06/2018,"Instagram Stories hits 400M daily users, double Snapchat",1
29/06/2018,UK politician: Facebook still evading data-scandal questions,0
02/07/2018,TechCrunch: Facebook will acquire natural language tech startup,2
02/07/2018,Wells Fargo boosts Facebook on Instagram monetization,2
02/07/2018,Report: Feds expand data probe into Facebook; shares -1.4%,2
05/07/2018,"Facebook bull lauds Instagram TV, boosts price target",2
05/07/2018,Variety: Facebook in talks for Ronaldo reality series,2
06/07/2018,Facebook to show Premier League soccer in southeast Asia,2
09/07/2018,Groupon up 11% on reported sale interest,1
09/07/2018,Invesco QQQ ETF (QQQ) June Summary,1
10/07/2018,AT&T's media boss highlights company's vision for HBO,1
11/07/2018,First fine levied on Facebook over Cambridge Analytica,1
11/07/2018,"Nomura says Buy to Alphabet, Facebook on regulatory scrutiny",1
12/07/2018,Facebook grants 'full access’ for election studies,2
12/07/2018,CNBC: Facebook closes loophole exposing private group details,2
12/07/2018,WSJ: SEC probing Facebook on timing of data-leak disclosures,2
13/07/2018,Microsoft urges regulation of facial recognition,1
13/07/2018,"Facebook, Twitter, Google to return to Capitol on Tuesday (updated)",1
13/07/2018,"Jefferies boosts Facebook target on ad strength, Instagram monetization",1
17/07/2018,"U.S. lawmakers urge Facebook, Google to resist Vietnam cybersecurity law",2
18/07/2018,Report: India may send second WhatsApp notice over violence,1
19/07/2018,Fake news policy change at Facebook,1
19/07/2018,"Facebook, AMC Theatres partner on ticket buying",1
20/07/2018,WhatsApp curbs message forwarding,1
23/07/2018,Facebook doubles London presence with office acquisition,1
23/07/2018,Goldman: Facebook checks strong on Instagram's back,1
24/07/2018,Facebook sets up Chinese subsidiary,1
25/07/2018,NYT: China withdraws approval for Facebook unit,1
25/07/2018,"Facebook beats by $0.03, misses on revenue",1
25/07/2018,Facebook -8.3% as revenues trail expectations,1
25/07/2018,"Twitter, Snap dip amid Facebook earnings slide",1
25/07/2018,Facebook -20% on guidance for slowing revenue growth,1
26/07/2018,Facebook -22% as analysts line up downgrades (updated),1
27/07/2018,Facebook not yet a bargain - Heard on the Street,0
27/07/2018,"Shareholder sues Facebook, Zuckerberg after tumble",0
31/07/2018,NYT: Facebook identifies coordinated campaign to shape midterms (updated),2
01/08/2018,WhatsApp starts plan to charge business customers,0
02/08/2018,Facebook security chief exiting for Stanford job,2
02/08/2018,Facebook investing $4.5M in news industry support programs,2
03/08/2018,Report: Facebook testing dating feature internally,1
06/08/2018,Facebook +2% on report it's seeking big-bank customer data,2
06/08/2018,Facebook trims gains after response to WSJ banking story,2
07/08/2018,Free speech debate among Big Tech,0
07/08/2018,UniCredit cuts ties to Facebook after WSJ banking story,0
08/08/2018,Invesco QQQ ETF (QQQ) July Summary,1
10/08/2018,Facebook boosts security on pages with big followings,1
13/08/2018,Portfolio moves by Greenwoods Asset Management,1
13/08/2018,"WSJ: India looks to ""level playing field"" with U.S. tech giants",1
13/08/2018,RBC's Mahaney: Facebook best risk-reward option in sector,1
14/08/2018,Facebook aqui-hires for interactive live videos,1
14/08/2018,"Jana gets back into Facebook; discloses stakes in Alphabet, Wells Fargo",1
15/08/2018,Twitter joins social peers in suspending Alex Jones,1
16/08/2018,Q2 hedge fund wrapup,0
16/08/2018,TechCrunch: Facebook now tackling opioid abuse problem,0
17/08/2018,Facebook gets HUD complaint charging housing discrimination,1
17/08/2018,Reuters: U.S. pressing Facebook for Messenger wiretapping in case,1
20/08/2018,"Trump: 'Very dangerous' for Facebook, Twitter to ban accounts",1
21/08/2018,"Facebook trims more than 5,000 ad targeting options",1
21/08/2018,Facebook begins measuring user trustworthiness,1
22/08/2018,"Facebook acts on inauthentic behavior linked to Iran, Russia",1
22/08/2018,Marketers laud ad growth prospects at Instagram,1
22/08/2018,"Bloomberg: As rivals face hurdles, Snap tries to seize day",1
22/08/2018,Facebook dealmaker Rose to exit company,1
22/08/2018,WSJ: Facebook pulls data security app from Apple store,1
23/08/2018,BuzzFeed: Major tech firms gathering to discuss election defense strategy,1
24/08/2018,Instagram testing college-connection feature,1
27/08/2018,"Facing new rules, techs press for federal privacy law",1
27/08/2018,Germany plans action on Facebook this year,1
28/08/2018,84% of companies dabbling in blockchain,0
28/08/2018,"Instagram adds features for security, verification",0
28/08/2018,Trump: Tech giants 'better be careful',0
29/08/2018,Facebook powered by renewable energy,1
29/08/2018,FAANG short positions +42% in past year,1
29/08/2018,Facebook Watch goes global,1
30/08/2018,Google's Titan Key gets general release; Trump sends mixed signals on regulation,1
31/08/2018,Net veteran: Look to Netflix as route to solve social media ills,1
04/09/2018,MoffettNathanson steps to Facebook sidelines on revenue deceleration,0
04/09/2018,Amazon's deeper push into the $88B online ad market,0
04/09/2018,Report: Instagram building stand-alone shopping app,0
05/09/2018,Big tech to testify before Senate,0
05/09/2018,Germany denies backing down on tech giant taxes,0
05/09/2018,Facebook sues BlackBerry over mobile patents including messaging,0
05/09/2018,Twitter -5% as Dorsey testifies to Senate panel,0
05/09/2018,BofA reiterates Facebook Buy on Instagram shopping promise,0
06/09/2018,Facebook to build first Asian data center,0
06/09/2018,"Tech giants, semis lead 1% decline for Nasdaq",0
07/09/2018,More on Facebook's blockchain team,2
07/09/2018,Invesco QQQ ETF (QQQ) August Summary,2
07/09/2018,"""Project Runway"" stars Klum, Gunn head to Amazon",2
11/09/2018,RBC goes Underweight on new S&P Communications group,2
12/09/2018,Europe votes on tougher copyright rules,1
12/09/2018,Sessions weighs probe of social media giants,1
12/09/2018,European Parliament backs tougher copyright rules,1
13/09/2018,"Facebook expands fact-checking effort to photos, videos",1
17/09/2018,Instagram gives global launch to shopping push,1
18/09/2018,"ACLU charges Facebook, 10 employers with job-ad discrimination",1
19/09/2018,"EMarketer: Amazon will pass Oath, Microsoft in 2018 digital ad sales",2
19/09/2018,IBM launches bias-detection service for AI,2
20/09/2018,Facebook faces deadline on EU consumer rules,1
20/09/2018,ETFs will need to trade more than $20B to reflect revamped indexes: WSJ,1
21/09/2018,BMO Overweight on 'attractive' new Communications sector,0
24/09/2018,Report: Mohan taking over as Facebook's chief in India,2
24/09/2018,NYT: Instagram co-founders resign from Facebook; shares down 2.5%,2
25/09/2018,"Snap-Amazon partnership: Reasons, and prospects for more",2
25/09/2018,"States, DOJ meet today about social media platform concerns",2
25/09/2018,"Without co-founders, Instagram likely to see tighter ties to parent Facebook",2
26/09/2018,Big spotlight to stay on Big Tech,2
26/09/2018,Oculus to launch new Quest wireless headset in spring for $399,2
27/09/2018,"Facebook gains on DAU metrics, admits to phone number ad targeting",1
28/09/2018,Facebook -2.6% after disclosing security problem,0
28/09/2018,Reuters: Attempt to force Facebook Messenger wiretap fails,0
01/10/2018,Instagram officially puts Mosseri in charge,1
02/10/2018,Deutsche Bank sees heightened risks for Facebook into 2019,0
02/10/2018,"Facebook adds new video features, anti-bullying tools",0
03/10/2018,Instagram back up after global outage,2
03/10/2018,"In test for GDPR, Ireland opens probe into Facebook security issue",2
04/10/2018,Facebook may face $1.6B fine over data breach,0
04/10/2018,Wells Fargo sees optimism for AT&T ad business,0
04/10/2018,Variety: Facebook plans move into location-based VR,0
05/10/2018,Instagram tests sharing user location data with Facebook,0
05/10/2018,Sequoia Fund added to Facebook stake in Q3,0
08/10/2018,Playing a split Congress,2
08/10/2018,Facebook launches Portal smart speakers with eye on video calls,2
08/10/2018,Invesco QQQ ETF (QQQ) September Summary,2
08/10/2018,Facebook dips as Credit Suisse reels in expectations,2
08/10/2018,WSJ: Google didn't disclose spring Google Plus breach,2
09/10/2018,"EU privacy regulators ready to fine, temporarily ban data offenders",1
10/10/2018,Snap launches Originals daily shows,0
10/10/2018,Facebook's WhatsApp had video call security bug,0
11/10/2018,"Early premarket losers include SQ, AMZN, NFLX",2
11/10/2018,Tech lunch break: Recovering from the fall,2
11/10/2018,Facebook removes more content; disinformation gets more homegrown,2
12/10/2018,Facebook: Just 30M affected in September security issue,0
12/10/2018,Nikkei: Japan probes Facebook data security,0
15/10/2018,"Reuters: Facebook tightens ban on inaccurate polling, voting information",1
16/10/2018,Facebook +0.8% as Rosenblatt starts at Buy in long-term look,2
16/10/2018,Report: Facebook plans camera device for TVs,2
17/10/2018,Facebook charged with hiding video ad measurement problems,1
17/10/2018,Funds back proposal removing Zuckerberg as Facebook chairman,1
19/10/2018,Facebook hires former UK deputy PM to head global affairs,0
19/10/2018,Oculus showing more NBA games in VR; WhatsApp bans in Brazil,0
22/10/2018,Report: Facebook wants to buy major cybersecurity company,1
22/10/2018,Piper's fall survey: Instagram beats Snap in teen use,1
22/10/2018,Oculus co-founder exits Facebook amid exec tensions,1
22/10/2018,Oppenheimer names its picks for Facebook's cybersecurity buy,1
23/10/2018,Facebook revamps Messenger app to add simplicity,2
24/10/2018,Apple set to back strong privacy laws,0
24/10/2018,Facebook at EU conference: It's privacy over profit,0
24/10/2018,"Facebook amps up music links in Stories, News Feed",0
25/10/2018,Tech giants seek assurances over Brexit,2
25/10/2018,Facebook debuts new election tools with vote nearing,2
26/10/2018,Reuters: Facebook finds more Iranian disinformation activity,1
26/10/2018,Facebook removes politically charged content from Iran,1
29/10/2018,Tech giants may face billions in new taxes,0
29/10/2018,Britain will target tech giants with digital tax in 2020,0
30/10/2018,Facebook earnings put FANGs in focus,2
30/10/2018,"Facebook beats by $0.30, misses on revenue",2
30/10/2018,"Facebook -1.9% with in-line revenues, slowing user growth",2
31/10/2018,CNBC: Facebook pulling Workplace offering into its own site,0
02/11/2018,Traditional ad industry facing no shortage of Internet threats,1
05/11/2018,Trump weighs antitrust case on Big Tech,1
05/11/2018,"Moody's: Britain's digital tax would be ""credit negative"" for Alphabet, FB",1
06/11/2018,Facebook boots 115 accounts on election eve,1
06/11/2018,EU states divided over digital tax,1
07/11/2018,Facebook blocks accounts for Russia links; Zuckerberg to skip Canada-UK hearing,1
08/11/2018,Facebook quadrupling size of Dublin HQ,0
08/11/2018,Invesco QQQ ETF (QQQ) October Summary,0
08/11/2018,Facebook updates on terror content; EU has no plan to probe taxes,0
12/11/2018,TechCrunch: Facebook working with France on moderation probe,0
12/11/2018,Instagram spurred Citron's Left to cover Facebook short,0
13/11/2018,DOJ's Delrahim speaks on antitrust approach in age of mergers,1
14/11/2018,WSJ: Morale at Facebook takes a hit in challenging year,1
14/11/2018,"Jana Partners adds Dollar Tree, Exact Sciences; exits ADT, Facebook, GreenSky",1
